,Unnamed: 0,title,artist,genre,lyric
88,88,  잘 살아볼게          , 안미  ,발라드  록 메탈,"기다린다 말하면 날 싫어할까 봐 보고 싶다 말하면 날 떠나갈까 봐 그런 내게 이렇게 말했어 아프지 말고 잘 지내라는 그 말 잘 살아볼게 너 없이도 나 널 사랑했던 맘도 미워했던 맘도 다 지울 거라고 좋은 사람 만나 행복하란 못된 말 하지만 아무 말 못 한 내가 싫어 기다리다 말하면 나 그랬을 텐데 보고 싶다 말하면 달려갔을 텐데 왜 너에게 끝내자는 그 말이 사랑해 말보다 더 쉬웠던 건지 잘 살아볼게 너 없이도 나 널 사랑했던 맘도 미워했던 맘도 다 지울 거라고 좋은 사람 만나 행복하란 못된 말 하지만 아무 말 못 한 내가 싫어 처음의 설렘은 없다고 결국엔 남들과 같다고 딱 그 정도로만 그래 나만큼 너도 아프길 바래 시간이 지나고 계절이 변해가도 나만 여기에 이 노래를 부르겠지만 잘 살아볼게 너 없이도 나 널 사랑했던 만큼 미워했던 만큼 다 참아내 볼게 좋은 사람 만나 행복하란 못된 말 하지만 어쩌지 못한 내가 싫어 
"
89,89,  그대란 꿈          , 달림  ,발라드  록 메탈,"그대란 꿈이 그 밤들 속에 혼자 빛나고 사라져 허상처럼 그대란 향이 그 계절 속에 스치고 사라져 미치게 조용하게 그는 우릴 비추는 달빛 그 아래 맞춰가는 발걸음 속에 피어나는 너 낯설지만 익숙한 바다 그 앞에 너 마주 보며 닿았던 눈빛 잊지 못할 밤 새하얀 눈이 발등을 덮고 깊어진 밤에 떠오른 그대 온기 포근히 감싸온 그의 겨울이 스치고 사라져 다시금 조용하게 그는 우릴 비추는 달빛 그 아래 맞춰가는 발걸음 속에 피어나는 너 낯설지만 익숙한 바다 그 앞에 너 마주 보며 닿았던 눈빛 잊지 못할 밤 다신 오지 않을 너라는 계절 다시 볼 수 없을까 우리 
"
90,90,  so far a way AR          , 장서명  ,발라드,"so far a so far a way so far a way so far a so far a way so far a way 꿈을 꾼 듯 눈가의 이슬 흐르고 흘러내려 그대 기억 흐려질까봐 닦아보네 당신이 내게 멀리 있어 변하는 시간에도 보고픈 순간에도 작은 웃음 떨구며 보여줄 것 같은데 아름다웠던 모습인데 어디엔가 있을거야 믿어지지만 이젠 내게 있지 않아 다시볼 수 없는거야 안타깝지만 지금내겐 그대 기억뿐 지금 내겐 그대 기억뿐 잊은 듯이 웃어보네 그녀의 웃음소리 어디선가 들리는 듯해 돌아보네 so far a so far a way so far a way so far a so far a way so far a way 
"
91,91,  비온다          , 강우경  ,발라드  록 메탈,"비가 내리나봐요 창밖으로 왠지 혼자 남겨진 것만 같아 지쳐버린 눈동자 허전한 마음 갈 곳을 잃은 발걸음 추억속에 기대어 젖어들었네 나쁘지 않은 외로움이네 비가 내리네 비가 내리네 그리운 어느 날에 내가 서있네 흘러내리네 흘러내리네 추억속에 스며들었네 차분해지는 비가 오네 추억속에 기대어 젖어들었네 나쁘지 않은 외로움이네 비가 내리네 비가 내리네 그리운 어느 날에 내가 서있네 흘러내리네 흘러내리네 추억속에 스며들었네 비가 내리네 비가 내리네 잠시만 머무르다 떠날 나그네 아름다웠네 아름다웠네 커피 한잔 마시고 가네 차분해지는 비가 오네 
"
92,92,  내가 해야 할 일          , 노승호  ,발라드,"가장 힘든 일이란거 알아 있던게 없는게 되야 하는게 누가 먼저였는지 모르겠어 행복함이 슬픔이 되어간 게 한번 더 잡고는 싶었지만 그게 너와 날 더 힘들게 할까 몇번을 그렇게 망설였지만 이제는 없는게 되어야 하는것 같아 눈을 감을땐 어차피 니가 없잖아 별로 대수롭진 않을꺼야 그저 아주 오랫동안 감은 눈으로 살아가는게 그렇게 생각하는게 내가 할 수있는 일이잖아 한번 더 니모습 그렸지만 그게 나를 더욱 아프게 하네 몇번을 그렇게 참고서라도 이제는 없는게 되어야 하는것 같아 눈을 감을땐 어차피 니가 없잖아 별로 대수롭진 않을꺼야 그저 아주 오랫동안 감은 눈으로 살아가는게 그렇게 생각하는게 내가 할 수있는 일이잖아 웃음이 슬픔이 되고 행복은 아픔이 되고 그저 모든게 변해감을 난 견딜수 없어 눈을 감을때 그래도 니가 있다면 아무리 웃으려 해도 눈물만 남게 된다면 나는 어떡해야 하는거니 그저 아주 오랫동안 그대 곁에서 살아가는게 그렇게 살아가는게 내가 할수 있는 일이잖아 이젠 그게 안되잖아 
"
93,93,  끝 눈          , 우현  ,발라드,"당신이 나를 처음만났던 날은 온 세상이 눈으로 새하얗던날 땅위를 덮은 눈은 꿈이 되었고 쌓인 눈 위에 추억을 만들어 갔네 따뜻한온기 속에 난 꿈을 꿨고 날 안아주던 두손을 꼭 잡았었네 길고길었던 축제를 바라보는 당신에게 말없이 그냥 안기고 싶어 이 흩날리는 눈꽃들은 내일이면 사라지니까 자 한걸음 한걸음 발맞추어 우리 춤추는 오늘 밤 시간이 흘러도 눈은 영원히 내눈에 또 내맘에 그대로 이 흩날리는 눈꽃들은 내일이면 사라지니까 자 한걸음 한걸음 발맞추어 우리 춤추는 오늘 밤 시간이 흘러도 눈은 영원히 내눈에 또 내맘에 그대로 나를 가장 오래 사랑한 사람 그대는 나의 영원한 사람 
"
94,94,  금성에서 보내는 편지          , H lly  홀리   ,발라드  록 메탈,"잘 지내고 있지 별일 없지 오늘은 편지를 써 봐야지 펜을 들고 하고 싶은 말을 하나 둘씩 적어 내려가 하고싶은 말들은 많은데 어떻게해야 다 전할 수 있을지 너무 그리워하고 있고 아직 널 사랑하고 있고 내 마음은 아직 거기 있다고 네가 어디있던 내가 다시 찾아갈게 i still love you 네 모습이 바뀌어도 내가 알아볼게 i will recognize you 네가 날 잊어도 내가 널 기억 할게 i will remember you 넌 넌 넌 그냥 그대로 있어줘 I still love you I will recognize you I will remember you 이곳의 하루는 마치 1년 같아 네게로 떨어질 유성을 찾아서 oh 더 늦기 전에 날 잊기 전에 돌아갈 길을 찾아야겠어 네가 어디있던 내가 다시 찾아 갈게 i still love you 네 모습이 바뀌어도 내가 알아 볼게 i will recognize you 네가 날 잊어도 내가 널 기억 할게 i will remember you 넌 넌 넌 그냥 그대로 있어줘 나와 헤어져 살고 있는 동안에 그저 아프지 말고 기다려 줄래 모든 게 따뜻하게 스며 들 때 나 돌아갈게 꼭 돌아갈게 
"
95,95,  추억 그리고 이별          , 신혜인  ,발라드,"우리 함께한 날들이 문득 떠오른 그날 아무런 말 없이 멍하니 우리의 추억속에 빠졌죠 당신 생각에 눈물이 왈칵 쏟아지고 가슴이 무너질듯이 아파왔지만 먼곳에서 나를 보고 있을것 같아서 내 눈물을 훔치죠 그대와 함께 보낸 시간들 내겐 너무 짧았고 그대와 더 많은 행복 원하던 나였기에 내곁에 조금만 더 있어 달라며 소리쳤지만 그대는 말 없이 떠나버렸죠 우리가 함께 쌓아왔던 추억들이 행복했었나요 나는 아직 까지 실감이 안나요 우리가 멀어진 그 날이 자꾸 떠올라 매일 그대 생각에 멍하니 밤 거리를 걸어가고 있어요 서로 마주보며 함께 나눴었던 이야기 평범한 일상 이야기지만 서로 마주보면서 환한 미소지었던 우리의 그날들 행복했잖아 우리가 함께 쌓아왔던 추억들이 행복했었나요 나는 아직 까지 실감이 안나요 우리가 멀어진 그날이 자꾸 떠올라 매일 그대 생각에 멍하니 밤 거리를 걸어가고 있어요 떠나가지말라고 네게 소리치면서 널 붙잡았잖아 널 사랑해 또 보고 싶다고 수없이 말했었잖아 널 향해 소리치며 외쳤잖아 듣지도 안은채 미련없이 떠난 너를 이젠 내가 편히 보내줄게 
"
96,96,  서성이다          , 변진섭  ,발라드,"그래요 그게 나였죠 당신 뒤에 서 있는 나란 사람 말하지도 못하고 다가 설수도 없고 그저 이렇게 서성이는 그게 나예요 너무 힘들어 주저 앉고 싶은데 혹시라도 그대가 지쳐서 돌아볼까봐 나 당신의 뒷모습만 보며 아픈 가슴을 안고 사는 바보 그게 나예요 바라만 보는 내 사랑 싫어 이젠 나의 두 눈을 봐요 편하게 얘기 나누는 것 보다 너를 안아 주고 싶은 내 맘을 아니 나 일생을 살면서 한 번도 꺼내보지 못한 내 맘 오늘도 그대 뒤에서 나는 서성이죠 너무 힘들어 주저 앉고 싶은데 혹시라도 그대가 지쳐서 돌아볼까봐 나 당신의 뒷모습만 보며 아픈 가슴을 안고 사는 바보 그게 나예요 바라만 보는 내 사랑 싫어 이젠 나의 두 눈을 봐요 편하게 얘기 나누는 것 보다 너를 안아 주고 싶은 내 맘을 아니 나 일생을 살면서 한 번도 꺼내보지 못한 내 맘 오늘도 그대 뒤에서 나는 나 일생을 살면서 한 번도 꺼내보지 못한 그 말 그대를 사랑합니다 그댈 사랑해요 
"
97,97,  야간작업         Feat  이문영           , 아상  ,발라드,"입가에 맴도는 니 향기 내머리 속을 헤집는 니 향기에 도저히 깨어날 수가 없어어 미치겠어 내 옆에 누워있는 너를 보니 너를보니 어제의 순간들이 생각나 뜨겁게 나누던 우리 입맞춤이 아마도 오늘도 너를 만나 너를 만나 뜨겁게 사랑을 나눌꺼야 오늘은 어떤 너를 내게 보여 줄까 Hey baby 조금더 섹시하게 춤을 춰봐 Hey baby 조금더 달콤하게 다가와봐 술잔에 비치는 니 눈빛 뜨겁게 달아오른 네 눈빛에 도저히 벗어날 수가 없어 미치겠어 내앞에 웃고 있는 너를 보니 너를보니 온몸에 전율이 흘러내려 도저히 기다릴 수가없어 미치겠어 천천히 다가오는 니입술 음 그새를 못 참고 흘러내려 그만 날 애태우고 어서 내게로와 Hey baby 조금더 섹시하게 춤을 춰봐  Hey baby 조금더 달콤하게 다가와봐 아 오늘 뭐먹지 아 형 당연히 소주지 음음 소주로가 음 소주 아 오빠 소맥이지 음 소맥 아 양주 아 오늘 진짜 뭐먹지 
"
98,98,  봄이 왔나봐  Feat  이혜원  홍평화           , 박희수  ,발라드,"왠지 그런 기분 있잖아 일렁일렁 거리는 뭔가 알 수 없는 설렘으로 가득 찼던 날 문득 기분 좋은 상상에 웃음꽃이 피면 오오오오 봄이 왔나봐 무더웠던 뙤약볕 여름도 막이 내리고 괜히 센치하게 낙엽 맞던 가을도 가고 하얀 눈이 소복히 쌓였던 겨울 떠나면 오오오오 봄이 왔나봐 향긋한 꽃 내음이 코를 간지럽히고 달콤한 봄 노래가 내 귓가에 들리면 꽃이 활짝 피고 나의 꿈도 만발해 가는 오오 봄이 온 건 가봐 너와 손을 잡고 함께 걷던 신촌 홍대도 맥주 한 캔 들고 수다 떨던 한강 공원도 싱그러운 봄바람에 벚꽃잎이 날리면 오오오오 봄이 왔나 봐 향긋한 꽃 내음이 코를 간지럽히고 달콤한 봄 노래가 내 귓가에 들리면 꽃이 활짝 피고 나의 꿈도 만발해 가는 오오 봄이 온 건 가봐 너무나 기다렸나 봄 너무나 간절했나 봄 꽁꽁 얼어붙었던 겨울 지나 드디어 봄이 온 거야 향긋한 꽃 내음이 코를 간지럽히고 달콤한 봄 노래가 내 귓가에 들리면 꽃이 활짝 피고 나의 꿈도 만발해 가는 오오 봄이 온 건 가봐 향긋한 꽃 내음이 코를 간지럽히고 달콤한 봄 노래가 내 귓가에 들리면 꽃이 활짝 피고 나의 꿈도 만발해 가는 오오 봄이 온 건 가봐 그런 봄이 온 건 가봐 
"
99,99,  사랑할 수 있는 시간 까지          , 남춘원  ,발라드,"사랑할 수 있는 시간 까지  나는 날마다 그대를 노래하겠어  내 심장이 멈추는 순간 까지  나는 언제나 그대를 생각하겠어  사랑할 수 있는 시간 까지  나는 그대의 두눈을 바라보겠어  나의 눈에 빛이 사라지면  나는 그대의 향기를 기억하겠어  햇빛 좋은 오늘 같은 날에는  그대 손을 잡고 하루종일 걷고싶고  비가 오는 낭만 가득한 날에는  같은 우산 아래 그대 숨소리  가까이 느끼고 싶어 워 우 워 우 워 우  사랑할 수 있는 시간 까지  나는 날마다 그대의 꿈을 꾸고  나의 기억 모두 사라질 때 까지  나는 언제나 그대 미소를  떠올리겠어  햇빛 좋은 오늘 같은 날에는 그대 손을 잡고 하루종일 걷고싶고 비가 오는 낭만 가득한 날에는 같은 우산 아래 그대 숨소리 가까이 느끼고 싶어 워 우 워 우 워 우 사랑할 수 있는 시간 까지 나는 날마다 그대의 꿈을 꾸고 나의 기억 모두 사라질 때 까지 나는 언제나 그대 미소를 떠올리겠어 
"
100,100,  홀로 그 길  Feat  이진희           , 다온  ,발라드,"그대와 함께 걸었던 슬픈 기억들이 떠올라 홀로 그 길을 걸을 때도 아련함이 묻는 추억들 남았던 흔적조차도 이젠 희미해져가지만 함께한 추억 아스라이 좋은 기억들로만 남길 동네 골목길을 걷다가보면 우리 함께했던 추억이 내려 마주 잡은 손을 보며 그대를 봤던 행복했던 우리의 모습 바래진 사진 속 너와의 이별은 한켠의 가슴에 묵묵히 간직한 늦은 밤 그대가 써줬던 편지를 다시 또 꺼내보네 그대와 함께 걸었던 슬픈 기억들이 떠올라 홀로 그 길을 걸을 때도 아련함이 묻는 추억들 남았던 흔적조차도 이젠 희미해져가지만 함께한 추억 아스라이 좋은 기억들로만 남길 그대와 발맞춰 걸어갔었던 그 길을 걸어 뒤돌아 다시 본 그곳엔 아직까지 웃고 있는 내가 서있어 그대와 함께 걸었던 슬픈 기억들이 떠올라 홀로 그 길을 걸을 때도 아련함이 묻는 추억들 남았던 흔적조차도 이젠 희미해져가지만 함께한 추억 아스라이 좋은 기억들로만 남길 
"
101,101,  사랑 처음          , 이필용  ,발라드,"우리 함께 걸었던 너의 집 앞 골목길 나를 설레게한 환한 그 미소 더 선명하게 기억나 내가 힘이 들때나 한없이 무너질 때마다 괜찮다며 나에 곁에 다가와 날 끌어안아준 너야 내 맘을 알아준 너야 사랑한단 말로는 다할 순 없잖아 내 곁에 있어줘 그 모습 그대로만 이젠 내가 아낄께 지켜줄께 소중한 단 한사람 인거야 그게 너라서 고마워 내 생각이 났다며 잘 어울릴것 같다며 수줍게 건내던 선물 하나에 순수한 너의 그 마음 평생토록 간직할게 사랑한단 말로는 다할 순 없잖아 내 곁에 있어줘 그 모습 그대로만 이젠 내가 아낄께 지켜줄께 소중한 단 한사람 인거야 그게 너라서 고마워 처음 널 본순간부터 내 맘은 변하지 않아 사랑해 나의 사랑 너만을 위해 사랑하며 살아갈게 내 곁에 만 있어줄래 그 모습 그대로만 사랑 처음 느꼈던 모든 순간 소중한 단 한사람 인거야 그게 너라서 고마워 사랑한단 말로는 다 할순없잖아 내 곁에 있어줘 그 모습 그대로만 이젠 내가 아낄께 지켜줄께 소중한 단 한사람 인거야 그게 너라서 고마워 
"
