,title,artist,genre,lyric
469,  Blue  amp  Lemonade  Feat  최첼로           , 윌콕스  ,R amp B Soul,"We've got the stress too much Right there 저 달에 가까운 뷰까지 runaway 우린 열심히 충분히 했기에 Have a good Have a fun Have a nice holiday 맛집을 털어 마치 강도 쟤네 잔소리 안 터져 와이파이 감도 Let's take a pic 우리를 쫓는 시간에게 놀리듯 남기자 몇 장의 단서 흑백 Movie Go back to the Rome 이 밤의 러닝타임 끝까지 Let's roll 또 우린 젊음 속에 살아 그랑블루 시즌 Coming 청사진을 남겨 Above the star It's like an airplane In the night Sky is blue &amp; lemonade 우린 낭만을 훔쳐서 사진 몇 장을 찍고서 Flash light It's like an airplane 내가 원하는 건 Blue 네가 원하는 건 Yellow Whatever 이 소리 마치 자연의 이치 I don’t mind Who cares 스며드는 건 My A B C D Imagine that we 한 컷에 담아 줄 세우기 꽉 채우고 물들여 여긴 내 세상 너와 나만 존재하니까 숨 가빠 하지 않아도 돼 Just take five’ Deep deep breath And we strike a pose Above the star It's like an airplane In the night Sky is blue &amp; lemonade 우린 낭만을 훔쳐서 사진 몇 장을 찍고서 Flash light it's like an airplane Above the star It's like an airplane In the night Sky is blue &amp; lemonade 우린 낭만을 훔쳐서 사진 몇 장을 찍고서 Flash light It's like an airplane 우린 사진을 남겨 사진을 남겨 우린 사진을 남겨 사진을 남겨 우린 사진을 남겨 그랑블루빛 색깔 사진을 남겨 사진을 남겨 사진을 남겨 사진을 남겨 
"
470,  청춘          , 솔루션스  THE SOLUTIONS   ,록 메탈,"가만히 누워 바보처럼 물어 저무는 해야 난 무얼 해야 우리 사랑은 짧고 또 행복은 멀고 창밖에 새야 난 어떻게 해야 Time goes by Just let it go 스쳐갔던 인연은 산이 되고 긴 잠에서 깬 소년은 말을 잃은 채 어른이 되고 오 나의 시선이 머문 곳을 돌아보니 청춘 찬란했던 노래와 뜨거웠던 노을 시리도록 너를 껴안았던 겨울 사랑했던 노래와 눈부시던 봄을 가만히 누워 바보처럼 울어 저무는 해야 난 어떻게 해야 Time goes by Just let it go 스쳐갔던 인연은 산이 되고 긴 잠에서 깬 소년은 말을 잃은 채 어른이 되고 오 나의 시선이 머문 곳을 돌아보니 청춘 찬란했던 노래와 뜨거웠던 노을 시리도록 너를 껴안았던 겨울 사랑했던 노래와 눈부시던 봄을 오 나의 시선이 머문 곳을 돌아보니 청춘 찬란했던 노래와 뜨거웠던 노을 시리도록 너를 껴안았던 겨울 사랑했던 노래와 눈부시던 봄을 사랑은 짧고 또 행복은 멀고 창밖에 새야 난 어떻게 해야 
"
471,  NO MORE  Feat  채수빈           , Plo   ,R amp B Soul,"묻고 싶었던 게 참 많아 그때 우린 왜 그랬는지 별거 아닌 것들이었는데 지쳤던 건 아닌지 요즘은 그냥 좀 그래 기억이라는 게 무뎌진 게 너무 많아서 그저 허무하게 남아서 너의 향긴 마르지 않아 내게 쓸쓸한 밤을 주네 스쳐가 버렸어도 문득 생각나게 해 사랑을 했을 때도 사랑을 받을 때도 몰랐었나 봐 이렇게 남겨질 줄은 No more No more No more No more 자꾸 떠오르지 말아 줘 더는 괴롭히지 말아 줘 No more No more No more No more 사실 조금은 보고 싶어 그냥 나 혼자 그런가 봐 하지 못한 말이 있어 너에게 돌아서던 널 붙잡고 하고 싶은 그런 말 우린 멀어졌고 시간은 흘러서 다른 일들은 금세 다 잊었어 근데 넌 잊혀지지가 않아 네 빈자린 여전히 채워지지 않았지만 떠나가 버린 니가 너무 그리운 거야 니가 생각나는 밤이야 No more No more No more No more 자꾸 떠오르지 말아 줘 더는 괴롭히지 말아 줘 No more No more No more No more 사실 조금은 보고 싶어 그냥 나 혼자 그런가 봐 
"
472,  철                , FRankly  프랭클리   ,록 메탈,"어쩌면 넌 그 말을 하지 말아야했어 어쩌면 넌 나를 사랑하지 말아야했어 잔인한 생각이 즐비했고 생각보다 감기지 않던 눈에 빨간 천둥만 쳤지만 나는 멈출 수 없었지 깜빡거리는 무대 조명 아래에 춤추는 너 때문에 누웠던 바닥은 뜨거웠고 시퍼런 기억이 흥건했어 넘치다 못해 잠겨버릴듯 식어버린 말을 가득히 들이붓는 뜨뜻 미지근한 너도 사랑일까 어쩌면 넌 그 말을 하지 말아야했어 어쩌면 넌 나를 사랑하지 말아야했어 어쩌면 넌 그 말을 하지 말아야했어 어쩌면 넌 나를 사랑하지 말아야했어 어쩌면 너도 나도 금방 잊어버릴테지만 그러지 말아야했어 그러지 말아야했어 그러지 말아야했어 그러지 말아야했어 모든 걸 멈춰야했어 
"
473,  그때로  Feat  밈 mim            , 어반폴리  ,발라드,"지독하게 아프고 나면 나의 마음 다 괜찮아질까 우리 좋았던 기억들이 날 자꾸만 힘들게 해 그래도 널 널 사랑하니까 너를 잊지 못해 넌 내게 전부이니까 다른 사람 만나서 아무렇지 않게 살게 되는게 다 잊혀지는게 싫어 너에게는 흔한 이별이 나에게는 죽을듯이 아파 그래 사랑을 했었잖아 왜 나혼자 힘든거니 그래도 널 널 사랑하니까 너를 잊지 못해 넌 내게 전부이니까 다른 사람 만나서 아무렇지 않게 살게 되는게 다 잊혀지는게 싫어 소중했던 너를 사랑했던 너를 이제 다 보내야만해 그래도 널 널 사랑하니까 너를 잊지 못해 넌 내게 전부이니까 다른 사람 만나서 아무렇지 않게 살게 되는게 다 잊혀지는게 싫어 
"
474,  Moonlight  Feat  유정           , 수우  soowoo   ,R amp B Soul,"아무것도 하기 싫은 그런 날 아무 데나 가도 좋을 것 같은 날 좋아하는 옷을 걸쳐 입고서 Dancing in the moonlight Dancing in the starlight 어둠이 깔린 이 도시 위로 발걸음을 맞춰 걸으면 짙은 별빛에 눈을 감고 너와 밤이 다 가도록 Dancing in the moonlight Dancing in the starlight 기분 좋은 밤 바람이 불어와 Dancing in the moonlight Dancing in the starlight 우리를 감싸주는 이 밤이 난 좋은 건지 네가 좋은 건지 la la la la la 어딜 가도 너와 있고 싶어 Today 어딜 봐도 Yeah It’s like my birthday 어둠이 깔린 이 도시 위로 발걸음을 맞춰 걸으면 짙은 별빛에 눈을 감고 너와 밤이 다 가도록 Dancing in the moonlight Dancing in the starlight 기분 좋은 밤바람이 불어와 Dancing in the moonlight Dancing in the starlight 우리를 감싸주는 이 밤이 난 Dancing in the moonlight Dancing in the starlight 기분 좋은 밤 바람이 불어와 Dancing in the moonlight Dancing in the starlight 우리를 감싸주는 이 밤이 난 좋은 건지 네가 좋은 건지 la la la la la 
"
475,  함께하면 돼          , 조여래  ,록 메탈,"우린 이렇게 서롤 믿고 의지하며 어려움 앞에 서롤 보듬어주면 돼 지친 너의 모든 짐을 나눠 들자 이제 그만 긴 한숨을 덜어내자 괜찮아 내가 네 옆에 있을게 언제든 내게 기대 쉬어도 돼 막연한 세상 한 치 앞도 안 보일 땐 우리 이렇게 서롤 이끌어주면 돼 지친 너의 모든 짐을 나눠 들자 이제 그만 긴 한숨을 덜어내자 괜찮아 내가 네 옆에 있을게 언제든 내게 기대 쉬어도 돼 참 많이도 애썼잖아 잠시라도 쉬어가자 괜찮아 넌 잘 해왔어 그래도 돼 두려움에 눈이 멀지 않게 내가 너의 빛이 되어 줄게 보이지 않던 저 미래와 아픔으로 물든 지난날이 환하게 우릴 비출 거야 
"
476,  embraces     a shitty love song           , Asian Boys  Crying 아시안 보이즈 크라잉  ,록 메탈,"She's got me innovative She's got me insensate I don't know where to go I don't know where to go She's like a motor thrusting She's like a vacuum cleaning I don't know where my heart I don't know where it goes This time Could you be more than some shitty love song Eyes like a vamping river Eyes like a garden no no God I need some help These words don't have impact And I try I try to make this worth your time But I'm not so good At singing this kind of song But this time I'm trying to make this more Than some cheesy rock song Can't you see You're more to me than anything than anything And I'm trying can you feel it Can't you feel it In your heart Yeah oh I need you now I need you now Yeah oh I need you now I need you now Yeah oh I need you now I need you so much Yea yea yeah yeah yea I need you now I need you so much baby now And I've been running baby People call me crazy But I'm still going strong I'm still running round But lethargy is winning lately Can't seem to focus on anything I need to get this out I need to put this out This time could you be more than some shitty love song 
"
477,  ex          , mincheol  ,랩 힙합,"네 노래를 틀어놓고 네 생각에 잠겨 넋 놓고 I fallin love you Bitch im in love you 네 노래를 틀어놓고 네 생각에 잠겨 넋 놓고 I fallin love you Bitch im in love you Girl i need your love 네 생각에 잠긴 밤에 오늘도 달라질 건 없네 니가 좋아하던 노래 틀고 멍하게 허공에 대고 오지 않는 너를 재촉해 I can’t with out you nothing baby 넌 다시 와서 내게 못 이기듯이 손을 내밀어 주기만 한다면은 난 Nothing more i want 니가 웃어주던 시간들을 찾아서 다시 go back 너와 있던 순간으로 go back 지나버린 시간을 붙잡겠다는 거 어려운 거 알지만 너를 다시 한번 볼 수 있다면 다시 go back 너와 있던 순간으로 go back 지나버린 시간을 붙잡겠다는 거 어려운 거 알지만 나는 다시 니가 보고 싶어 네 노래를 틀어놓고 네 생각에 잠겨 넋 놓고 I fallin love you Bitch im in love you 네 노래를 틀어놓고 네 생각에 잠겨 넋 놓고 I fallin love you Bitch im in love you Love you even though don’t know how to love And I want you to know you’re far from the usual Can’t live without you the coldest story ever told Pull up with a rarri I promise I love you I cannot breathe when you not here Don’t how to love become Benjamin Franklin She said what you know ‘bout love Babe I got what you need I want you ’round all the time Baby round and round Baby I gotta know why Or the suicide is better one Never really had luck couldn’t never figure out how to love Baby how could you be so heartless Late night I have call you twice twice Fuck up yo bitches who flirt you around around Never had luck couldn’t never figure out Baby how could you be so heartless 네 노래를 틀어놓고 네 생각에 잠겨 넋 놓고 I fallin love you Bitch im in love you 네 노래를 틀어놓고 네 생각에 잠겨 넋 놓고 I fallin love you Bitch im in love you 
"
478,  마중나갈게          , 방구석 프로뮤즈  span    span 강예섬  ,발라드,"언제든지 말해 마중 나갈게 서두르진 마 너를 기대하는 이 시간을 오롯이 즐기고만 싶은 그런 내 마음이야 너는 알까 몰라도 좋아 너가 만약 4시에 오기 위해 3시에 출발한다면 난 2시에 마중을 나갈게 너를 만약 4시에 보기 위해 3시에 도착한다면 우린 조금 더 2르게 행복할거야 너는 내게 모를 거라 했지만 사실 그럴 리 없다는 걸 올라간 입꼬리 사이에 적혀있는걸 생각보다 조금 더 일찍 도착하게 된다고 오 나에게 어서 말을 해 도 모르는 걸 너에게 가는 발걸음 걸음이 너무 소중해서 너가 만약 4시에 오기 위해 3시에 출발한다면 난 2시에 마중을 나갈게 너를 만약 4시에 보기 위해 3시에 도착한다면 우린 조금 더 2르게 행복할거야 행복할거야 행복할거야 음음 행복할거야 행복을 할 거야 우린 너가 만약 4시에 오기 위해 3시에 출발한다면 난 2시에 마중을 나갈게 너를 만약 4시에 보기 위해 3시에 도착한다면 우린 조금 더 2르게 행복할거야 그럴 거야 좋을 거야 행복할거야 우린 행복할거야 그럴 거야 좋을 거야 우린 
"
479,  내가  Feat  띵원           , ZEROGYOSUKID  제로교수키드   ,랩 힙합,"이뤼낸다 말했잖아 내가 가족들은 날 못믿어 왤까 이뤼낸다 말했잖아 내가 친구들은 날 못믿어 왤까 씨발 내가 이뤼낸다 말했잖아 꼭 진짜 올해 에는 꼭 이뤼낸다고 아 좀 잔소리 좀 하지말라고 했던 놈은 이제 지바겐 타고 가족들 챙기러 가야지 내 동생 뒤에도 봐야지 그러라면 멀리가야 아직 난 아니야 양아치 없음 패 싸가지 내 손에 있는 은 반지 너무 빛나 icing 너네 보면 빡이침 너넨 맨날 사기침 알려줄까 내 비밀 난 내 친구는 안팔어 우린 수갑 안 찼어 그래서 난 벌어 그러니 난 걸어 나는 내 가족들 챙겨 이제 와 친한척 됐어 시발람아 어디서 개겨 성공한다 말했잖아 백번 성공한다 말했잖아 백번 happy ending Let's go 이뤼낸다 말했잖아 내가 가족들은 날 못믿어 왤까 이뤼낸다 말했잖아 내가 친구들은 날 못믿어 왤까 왜인지 몰라 천천히 몰락 내말을 들어봐 숙취는 풍겨 담을수 없는 풍경 전처럼 행동하고 돌아가고 싶어 계속된 불행속에 나는 mirror 이젠 지긋지긋하지 반복해 이 삶 전부 바꿔놓을거야 약속해 진 짜 나의 배틀 랩 주워 담어 니네 뱉은 랩 하지 말어 가식은 재껴두고 치지 않아 템버린 더이상 하고싶지 않는 나의 대물림 내 불행은 안팔어 소신껏 난 말해 가족과 친구들도 믿어줘 걍 다해 약속할게 뱉은 말 끝까지 workin 온전한 내 맘속은 뛰어 지금 twerking 이뤼낸다 말했잖아 내가 가족들은 날 못믿어 왤까 이뤼낸다 말했잖아 내가 친구들은 날 못믿어 왤까 
"
480,  Forgiveness  Love          , HOONYi  span    span Swaj  ,R amp B Soul,"용서라는 말을 봤어  지난 세월의 날 돌아봤어  나에겐 속하지 않는 듯이  어색하고 낯설게 느껴졌어  어렵지 않은 말  말로는 쉬운 맘  다친 맘을 푸는건  닫힌 맘을 여는건  어렵다며  난 그냥 피했어  사람을 멀리하게 됐던것도  집에서 벗어나지 않았던것도  용서보단 피해버리고 모른채  살아가기를 선택해서  forgiveness is love  love is hard  forgiveness is love  love is hard  세상이 변했고  나도 변했어  정 이란 말 보단  무 관심 으로  희망을 나누기엔 뭔가  어색해서 입이 떨어지질 않아  상처를 내서 비난을 해서  내가 받은 상처를 다시 돌려줘  착한 마음을 가진 사람은  바보인건가 손해인건가  forgiveness is love  love is hard  forgiveness is love love is hard 짧은 생을 살면서 다친 맘 닫힌 맘을 여는건 어려워 내 안에 있는 맘을 용서해 먼저 날 사랑하기 위해 forgiveness is love love is hard forgiveness is love love is hard 
"
